id,viewcounts,subscribercounts,videocounts
UCmDXWlGvl5U-XCuzm_GDGfA,0,0,1
UCBATxDCZzkv9l3r2l_rrpXA,144,6,2
UCuc-HLnDzorSp5kkRtFe2cw,2006,95,13
UCnhqtj5-Grhhz77Aodz1g6g,0,0,1
UCsL_fwQoKqVZvNMxmeOdl1w,22,2,3
UC8fZXOl1DTaXpJJK9V61ZrA,418,4,1
UCHysX39uGuvqAziDhmi7UIQ,7,7,2
UCBhsIydvtwE2eLeennbyttA,10,0,1
UC4WA3-fP0cyzSnYqsLwTseg,0,0,1
UCRNYwreCpKJbzPqalpXzUiQ,60,0,2
UCH4n6k97BbaIL-isdVPFhIA,1030,5,14
UCDenNC99N-bqCeWufpC6RzA,247,12,25
UCQF1-NwfE4hJ3xJkzKfXe8g,63,7,1
UClPc4x6K6_7TynFHPxK9uFA,127,2,3
UCKOJIsX4t5D1j-nh1neCoQQ,22,0,1
UCXL3RkLEIJ7vhPeTsRXVmSg,59,2,4
UC5nvm2Bk7Czyh87iH_YOSzA,58,4,7
UCYk2Q2HUv9lot9_FFEKi3qw,6,7,2
UC8WJpDnpxPPwtRHvU6ge6QA,1108,2,4
UCuknmY8tpm9ME3hXumN2-5g,24,2,2
UCaMi70l6UjXQBi-PwD14uqg,8912,12,3
UCRWmmsWYvP-CFAYD0PEtmDg,57,2,1
UCO3k0EP7WOA0Ig_Estjza9w,81,6,1
UCfnk6oxWMnBXq9EsEQTV0LQ,32,2,2
UC7WsAu_5f4uu625wVJ1M-xw,1002,7,1
UCvRNTvh3etJSl3O4iDjRS1w,105,3,1
UCv3v29P3ohN6xPrHZKqW3VQ,0,0,1
UC7oxf_jSrwUahK2AYyNEH4A,188,6,9
UClrS6TepnmVwc1mo5ynXrBA,132,4,1
UC1UEMA9wx3QzTY2XEnmg8iw,17,0,1
UCxJOG20tprAX2Ktzp9R6jwA,19627,283,18
UCQaBIXggFI1kYRWfqHa6o9A,175,3,6
UC_jXwF38q-3vhYHvP_R3ifg,6,6,1
UCCuv_PYrO566BIYDH3KNUyQ,18,3,2
UCzElXv7oJZmUp7Es7-gGn_g,4375,0,20
UC5FVOehYOjq5IzYNpIHjwDw,45,3,1
UCc-_x9K221cK7M027uzEGwg,1,0,1
UCRSB4JIFTBVIfBl8tcOw5Kw,10,0,1
UCyctsWCievDSDOfzbUDFNUA,401,3,2
UCYF2LnR1nuzrDyqj_LoWodw,37,2,4
UC_6KFTKgo_biYDE8dVnMhSg,3651,70,1
UCt4Seiv4Hzn_j-D045J1Rdw,1573,18,34
UCcrKoXSVssahQq7_xcZrcsQ,15,1,2
UCXjMa8uzGZJBBdArjuRBYMQ,33,0,1
UCWlkPdmVJB8268NgiidV0Hg,74,4,1
UC0262eyIxqc9a1jMBHYvo6A,0,27,0
UC_8CCQuk08szKHsuaTpQ6OA,144,42,3
UCwWPExLZmxT--fyxPFP3zqw,0,0,1
UCVxh9riA-qntcJ5xJcn_ELg,8,0,2
UCPLQ2NxdB5MCaQxu-DNu9lw,3143,30,11
UCvrGPkB4kCVB6YCg360rskA,127,2,12
UCikJCxMpjeBuNRnwFtxoblA,19,0,1
UCAlbcVDtq9FHZZaStByptWA,9,3,4
UCbVQr9ZCnuNdDyKAc33HS9w,14,0,1
UCmBxwHbxTZWNgYMdqFDfGVw,143,2,4
UCFubOzBPUfNMe5D5Qz-VBrQ,304,3,27
UCBvCM8HSXEy0o_FJvAUvELg,69,4,5
UCCXUGygfN78JFFQISN49nqw,687,4,3
UC93I2uOYbOzc8PTmVAVvLFg,32797,123,1
UC7zayOHQvGtUU-gGbfbi74g,25,3,2
UCTON7cbZjMvjlJT5LfuM9SA,3344,22,10
UCY85aTBlnGmu3l9y0_vlcDg,121,20,6
UCP-ot2h6ajMDEyXl-D86bjQ,45,1,3
UCzbPvdBu_CwSRnUj3Ezl7wg,2359,27,29
UCjnZyMIsWsSS9Ez_P-dXeSw,7047,31,12
UCm7mDa1Ay9xzzU4xJJDsUqg,46,3,6
UCKwsNRmiOW1MNgmdNT7_iOg,7,9,3
UCtv4tOj8uYV1Xcdb87HkdRg,3577,18,12
UC6c93f9QSSDc6VfWsnAdz_g,580,22,7
UCkVSRNUxhxxZsNh_TGzEz-w,1898,39,15
UCxFE8OvuBj-UGsrjiky4Glg,2175,403,1
UCzHUVvNbW_WmOHks4XQrK-g,364,63,12
UCuzD-FtWjh923gaXHqMbZTQ,131,47,0
UC2BASj6OsWCPaAh3EzrgQsA,99,3,11
UC6dF2PFflDNg66pKuUC6uWA,2510,13,2
UCCjFob_6S3LA5eMlwp2xy8g,261,4,18
UCxqvHXln3EmRP94XSASSIJw,173,35,2
UCxE2FtSFmM033Pga9iTiF2g,108,2,3
UCno1hXbHVqeO-SIUbKlD2FQ,5239,58,32
UChr0wC_GDMFVEKDKuQPZLsQ,475,14,21
UCoD7pQ7nM5UFlvIrdo9WQGw,3135,9,20
UCp-vq1QCZZbwy5ax5CJNzSQ,2,6,1
UCNwLplfXxnsZWBfYzC86CUA,64,8,3
UCQAR3E2TVRt_lUe0q0WkAkQ,18,16,1
UCYBcuUX4L9tF9Q5Zzx0ShVw,38,5,1
UC9DMRsMinuIGs4oXdhsQxXQ,113,48,2
UCFxJ-Uv9eTKeUG6ON8KfXYg,32,3,2
UCjFORq5a2cm3wCf_sT4BZUg,154,12,5
UCRzToQ_6j7Z8K4KFXA8CqzQ,4,0,1
UCGdVlW69bQOLw_4fzxQw8Fw,151,8,19
UCxd_jBYcGwPuWiwWDUW6mGQ,125,30,3
UC7nTjtKcFbP5Uxb_3Au5bWw,85243,562,137
UCJndDgbaBH_MEfzKwh8tDAA,3980,209,11
UCYJOb4fRgExIuCZQ6XnG2Vg,30,4,5
UCv8c2sty-fhuPLH75skxPfw,27,8,1
UCdn-1UmBpyOnwG-E7q29hJA,66,5,11
UCusPVAZSAxC8dHz26izHTGw,20,2,1
UCr6d_9xibjQWAEskoMflFYg,2282,56,13
UCRDf5hU1MmcHLUp4Tlrz9rg,119,14,1
UCG4mN_EtXYg-5bWEzdOQ8Mw,685,53,24
UCYUFLn6kKwc8H8Xz-QTM1Vw,20,4,10
UC0z0V-UT0ngQbOioZpVEq3A,55,13,5
UCDynuYt0HWDQZBBJOE3MzKQ,149,26,3
UCWwARslMxvqRRAzbb2yESTg,2592,21,8
UCXinIdd2gDH27oYcHEKK6YA,93,4,8
UCJJS7zSz5WoZ7eOJAaWIlpw,52,24,1
UC7KzqpDP3fou_O0QRUrbmig,151,13,2
UCDsx2hX48xLws6ouLXx4Krw,500,18,13
UCpZYnGkebYh8hadY9uk1j-w,3193,58,11
UCk3QP7HCIkeEqXz5ymfmGAQ,24,9,2
UCsmxLw2C5eijlN-uzS1PS8Q,1667,208,6
UCbEITnrpNkYYNj98hL7zpbA,3970,71,6
UC165kv_yNjDxBXnEvmc8_ZA,7,3,3
UCXZAbTcC1_Aqv27lamPmkfw,78,16,1
UConjeV878uHK5w3SqHcMkGQ,5,2,1
UCt7HNA7x1AsSmpbUUIZo51w,239,20,20
UCeWjDQk32yDn77gB67CUaNA,29,7,4
UC1dp2HHLWxj05MSIs7gk0eA,31,3,1
UCLicjez3x3CnMRoseeVq3KQ,10,8,2
UCcF1nB5s2MrewC6dyayXmUA,140,13,4
UCJCD_maQZtboxOOd0SY9r4g,150,0,9
UCAxgr4xV3EMOmpJR8WBNhNw,22,3,2
UCkFRF9wvT94R_gtbJz_xOZw,428,5,4
UCVX7Ti6HEP2ZhG89QYymEzg,52,2,3
UCEffm9FDTbzK-pKtgZzpvxQ,24,0,1
UCRR2O9TyhaKiWN4fZL9Jdpw,64,0,1
UC9_sMcinQRyX2GsYxWpK8OQ,7,1,1
UCUPok6W8B8tE0fMwdWYMmZQ,13,0,6
UCYHeRT3Cyl1BnoDYphmaiSA,0,0,1
UCUF0wI5lpcmk3DiJ6iSGzrw,2,0,1
UC6k8yuC2MdRwC51H5viVgvw,6,0,4
UCw4Xiei5R4G4GNZMH1Z_njw,10,0,6
UCK8oOF0dDtU7EfTbJ6y71Ug,22,0,3
UCKCbv2rsAU_VD3DcehrdDqQ,3,0,1
UCKTj0C0SSpng4rWbuCulz1g,1,0,1
UCWEK_vYcMaguKbKLeReo_1Q,4,0,1
UCgW2GzVXHjVFzWKb8n7S7tw,9,0,4
UC52Nfx_As53lZP4MymwkKCw,2967,10,4
UCgGa0SAT92l68m61Re05Lxg,116,1,5
UCANqWIBXo87wyG6gCSh6opg,0,0,1
UCBDm3kJ8sZYHXXKkOooSoHA,15,0,1
UCbE3FUlj-2r7G4nVqlRIODg,1,0,1
UCHdb1VTWr-4m55oGaWlJuqg,30,0,4
UCFBW_c7iXR0t470iuUrxeeQ,58,2,2
UCjhJOVOfi23PFtsEUxK2sRA,5,0,4
UC13yhpKcDVCcU2hpmoEqEPg,274,1,6
UC_A-6JNPTnQzQfEY-8Op3kQ,2602,2,1
UCEc24hiZC9Fsg0t7MeupxJA,687,13,1
UCRw1qT50hSiP4coobRMTlEA,1462,7,1
UCRNxbXvuDX1DmKsoSliTLjQ,115,2,1
UCi9iqF-OKo8SipNU3u9WCLQ,614,14,11
UCioqR1XDW-jqebD_IgM05iQ,11,0,2
UCPGqdEDlET0lD3ZqJSkwbsg,40,10,3
UCJ6H-LFjLaHDDQYln4rHN9g,36,0,5
UCtkns2GX4Fzd1Ui4tMIL3Sg,9,2,3
UCos1mgE-nYsqIiPK-xetteg,62,0,2
UCu-OhA8wFc_HCXnSiTApfsA,5,7,1
UCRxoI3Zbz9UqkuEZSU2a8xw,28,0,2
UCG0xauWIOwc2QC1TiOazUqg,12,0,1
UC2Pczq8cLdhLU970SWTeF1w,0,0,0
UCzh04nznzIqmusJo3rTmHPw,3840,7,9
UCKjidHt1Y4fzmu3SuIacDEg,32,7,1
UCjo2jNJrUun9rGvlo7XI5Lg,283,28,1
UC5qcT8MzgXE6hDw3e2hOuTw,16003,73,45
UCdcEQrd4r8oDvalmEijAxwg,1929,3,1
UCP1-mzV7JRX7Pa6P-HmHK_A,117,12,1
UCeuybG2hUH1Kz60GMvWFUTA,522,12,8
UCRtVrF_-6j0BXqe_ABmcWLQ,11675,78,8
UCnlvQCj_lh-HlVzY_E5RrQQ,1,0,1
UCUg_rc8khm5aMj64P7byA1g,579,61,8
UC3FE81mHkkY1Qr_YQC2WUaw,5150,16,8
UCpl7LTMT4jpR3pk4XViNARw,139,4,7
UCWo4O5oyVZcfU1afdm2hEmA,151,25,1
UC1jzeKT2aXJTY7LGwcjXKjw,6060,28,9
UCoC_RDPvmZJu8-kivoEhQJg,1243,3,7
UChBL_8dUP7Ujk1mjrHN503A,50,24,3
UCPdCohMH-e2dyUhsI5O67QA,0,8,0
UClYv9hoLbBRAV_dgLM8TKlA,24,0,2
UCt8U1KJx7nc5hIjBuyZK7Pw,150,2,4
UCk9ohya6ncBK_ckDeNuVzlQ,4687,44,6
UCH5qVI22UZxv2thrj9tuTmA,105,2,2
UCMs3rsSNnslgaft2VYrcHRA,70,0,2
UCA8ds9kVFcyL8ugvuKMw3MA,8,0,1
UCz3IpX3SPLp2GrCdnk57atw,1362,9,10
UC9JsjCDdeowwDHEFOSGHGig,17,0,7
UCAwTV2LhNaA_FcglJU52hmQ,0,0,0
UCF1A_SVErMgYGZznc98a8wQ,424,0,1
UCzVuo-QhsWd7qZU4USMIIqQ,1823,3,1
UCUEmZ-AXXrL_ADeTaxl9nCg,136,2,2
UCjguOp1W6TC8Jcxp1rJsoOw,161,3,13
UCBnCSqOhhnx5CRNrer9uqVw,1902,10,6
UCMiyS5rHTucVtmH-Umylt1Q,32212,118,7
UC6pQQr_t-0Y3bwnUReqEvTg,782,7,2
UC-7LJuh4HcyPd2W9Crjec5Q,54,0,8
UCzBHPchHabLhgPWcO8x2fJQ,211,0,2
UC4wtitw6TwI-F7-N1sp-PIw,3222,11,9
UCQXpcm2DrP62WWpyrSYK3Eg,16,22,2
UCrxRqKJoRLZOXTZL5ZZLWug,142,4,4
UCAsJZV42udz3myzdpTFH-6Q,4246,1,23
UCR52hxex0BE9qtJVtPhX1Jw,5,0,2
UCa4UK1aH8mlvBeC8kPqWTGw,724,3,1
UCUO_5rPzwJiarRFvqFMK-5A,35,7,3
UCeQ2VwIbWBroI2g-WeEbUwA,3,0,1
UCUPE0W2xwU2vOIDGdK-Eh2Q,17535,272,11
UCMGSd3ZtXt86iYphGE9jmfQ,226,1,6
UCIpNXZb8ynJ0JGVLTBLrJNg,6,0,10
UCeChHSG9-4GX903oqwwEyVw,0,0,1
UCJtH_TNMJuvVvAVNFQH5BRQ,209,3,1
UCQ16vEpItXNWsoiy8eYKCAg,717,289,11
UCQHLgh3sxoUOJXOGguiIHVA,58,1,7
UC5jvo5DS0GZ_QsGeMpk-8zQ,0,1,0
UC-wMelXix6wrra4jWv4w-iA,17,0,86
UCpIidnUiuOlJYO-ImRvRQ3Q,119,2,4
UCtsdMquEKj5tkxDjIJtd3dw,255,5,1
UC3_PvlEMPRQ0d_cXN6bNNSQ,6,3,1
UCUBR_Sc-6FdbuLJYzhJyKNw,238,2,1
UCudoXVXEjqbQU23e6oHmLkQ,18,0,1
UC_wwlEUIr9uakuEgegUDNjw,9861,0,1
UCqw4QfIF93W9bXzczhD-1Vw,5,0,1
UCYfUZIgfGJwmEyKbksudlVg,4,0,3
UCbJ3DaaHzde0IIpR33W9UjA,86,15,2
UCj9FQ6sOhrQeysW3Nro3ZQA,402,2,1
UCDLzV2Fzwbl7r4mvty-fu6w,225,39,1
UCiGa1_qeNyKGj5VYVmICYGQ,16,0,1
UCL_Ja7IobjIGemYK3NK5NBg,463,1,4
UCU8fRoJVu_eXIkHFsENBuww,139,0,2
UCJHx160Ix4sAp7gCGSjhtSQ,6,2,2
UCEebu5Yby0oafq-ZHsl61Fg,2491,11,1
UCviwrawzhNsPa2cUejMBjJg,230,9,13
UC_kAFynMoPjoYKYY6GGWscw,17457,215,25
UC9daIMOH-CbYWSf-YBSPH-A,3571,9,2
UC8B--5tzLLc_hFPhhNCrvlw,296,5,2
UCjMXwLJdnMHkgdLhgK-rMtQ,333,514,1
UCaJJWsvoQSIq69JQ_xjwyUg,2,0,1
UCKvWLwI2ebkyP93wokDVl7Q,10256,2,6
UCPktsr-9TfmrO5jpcMSDJ1Q,30,1,1
UCe01kZTWFNMA_FeH4r39_kw,10,2,3
UCEcD-crQA8c77VxtzNPI8tQ,40,5,2
UCnCXlR-yynwxtdlpLI8iu8g,203,5,3
UC2KI6KetgQQRW9E5vS7Y8RA,2,3,1
UC24sFM6OwMg34pmM7Hlv0AA,7,0,14
UCm6GlYW0Rfg2K9eUrAsGTFw,90,9,1
UCTn6dC4f_xYxPGGHRaY4agA,55,1040,3
UCUcL05CQFXWZ3_z5i1xIaBA,4176,54,3
UCVrXZ4pvMZtNLYTzZtgN9-Q,10649,34,7
UClYNgNkvn_OTfCdu5ThO4_g,1345,14,5
UCSgaqqE0C_-BGV9KvuyBF8g,65,2,13
UCqAjCfPVgCpg6kP6iVOglaQ,0,0,0
UCWQ9YOBwkhP_0O9NdwkmZxQ,220,6,12
UCB7ST_4Yk8SHCBTbTCa2fTQ,11,2,1
UCgnx7CZay30uZXeJrH-bD5Q,322,3,4
UCbkXB4X0vGu2n9jKMwQ90nA,124,2,1
UCOlU2bbRlj7H-57XV7imW_w,0,0,0
UCP02gkAF7mxciIdlSdxyrMQ,27,0,2
UCF6mF75wncHbk0_62ApJ6iQ,27,2,7
UCoVkYSRv317rdJB0e1aHdOA,539,3,3
UCmwxn9c2OsOVoqIRBy77GEw,737,2,4
UCtEDkfA0osRO1NUac5UgK0Q,2,6,1
UC_12HkwlyxTl686c5JXZsNw,446,2,1
UCD46Fhk1XcBgmjRsV9gpYGw,337,0,26
UCrVGZpsY6tUMUp3sreH7uPw,482,0,2
UC0A319EnsBLi1y6EAi9XyzQ,8,5,1
UCDr-ERHZiQcujvODXBbsxPg,46,0,1
UC0DXy4ocDweQjDKMSvcUpmQ,14,3,8
UCI_nnzb2YUo6Z1P1Do5AYNg,90,1,1
UCRWxoRcTlOJS4podpekJWlg,447,3,11
UC71n93WP-qvxzsrwWXB9yqg,5,1,1
UC60tcezyG3iqqhv5D5o5-9g,913,16,16
UCEZ5q17lo-6SU4AJVf6Ncsw,655362,1430,91
UCNu1S3hYdHw1AxN8_mv42qA,170,9,10
UCAEul2mxBFnbnnjOjGzwYYA,91,2,1
UCBoW0ZmgQi7L5PZN8DhVGpQ,269,2,7
UCauSqnoPa9Toa2ojF3_3zOg,143,1,4
UCreYu65lwY9Jm5943ZhEacw,2557,4,1
UCucxHeX6vU-Cq5dMNAryEaw,7321,11,1
UCjWK9bMLQifEmepJuIkmlIw,4957,0,36
UCESWdDFh-kjFydUo5R0BTpg,13,2,3
UCZd9V3m145dxTSHg480edKg,47,9,3
UCqdXqx3_Xgl5L9NPXMsekBw,147,2,2
UCvqayOi8knexxPQRiiL5rUw,0,0,0
UCwS2ab2qNdWfJ99wdBVCDWg,2,1,1
UCmY-FVGrJma-H0YT8Ef1yMQ,167,14,1
UCtkknwT487b1mwvSHFthb6A,1813,6,1
UCCn7vHVA7FGXr0WAP5QzJEQ,325,4,1
UCrF21ftnto07ViFiBzvMPzQ,26,4,2
UCTZCImHw2hKSitb8tGpr9_g,22,2,6
UCtA5YUR03L78llUmg5qufig,656,2,2
UCYAaswWd_jlL9E-cfmmpJpw,2564,11,6
UCyj4Gdqe4lFm-iGbtYdngjw,0,0,1
UC8r4FuNsEkoaZj12UiSOrqg,1333,0,2
UC_mqTQ_J2W2J02aMEgQam3Q,14,1,1
UCe8_uHiOOARLHquZL5L2aaw,3,0,1
UC3fPY9inrGHmtK6JKPACbHA,2687,13,7
UCc7c3tEoZQ2t3jaN0eBXKLg,20,0,1
UCbWpTin6MyNaPHMtaZxvLwA,24,0,6
UCwVH6ZmiqZhphOREDFIyhaw,1350,18,1
UCKfpMjndA2OxhCO5dWeObtA,183,26,7
UC8fcJxO0K9nfyTi5eYz7YMA,2345,3,2
UCXApiUa7VeZhdjP2jq4cQPw,1581,46,63
UCzfoWa3Z2cKPDrtR6hL0aKQ,659,3,8
UCdr1CDE0N7NODBhsNfq7eMw,0,0,0
UCGqChLkFnW4UkUeE-J1zZPw,46,4,1
UCGcJSY8ZKIVo-InjiYhizQw,272,2,2
UCKrBlQQ_VdklLL26E-kjGvw,2,0,1
UCBXv2FmOX4eIIJIF_3bHLDQ,87,2,1
UC2QrYUbyIpv6P2XW66eaHqw,31,5,3
UCzJrHXzILgpQ94EFCMeTl5A,2994,14,8
UCn7utlRvncVi5bDQlwEH6Kw,0,0,0
UCe8hh-n7BnryriNf6m-UM6Q,8538,45,7
UCNhRjZoH7rSNpDh1oGDIHoA,5022,104,9
UCU_Vl02DuGW9fA7Hic98FTg,59,11,8
UC4igiLukBB8M_terHZMse1g,1,0,2
UCP2-KrXzO6TSK2l6cmthrDA,3358,14,12
UC-4MBaAiTPN6SB5h3XP6ugA,120,1,3
UCBJTT2vMG-9qbXQcHYZxCVQ,100,6,2
UCL_fvXsYOtqZmt4H4g3Ht4g,36,0,2
UCYnqrHTWW4FGKUJ036v5e7w,162,25,3
UCjjrUqGwzC6RJIcbR58c0LA,77,4,6
UCeBK0I6vWw77JCNFmeZscqA,155,3,2
UCZy0f-0izkEvSia47tAz5ag,52704,1480,27
UCLaAcY6n28A9iog9ZXC09KQ,3,1,1
UCpg0EOu9nzUfjAONZemvZcw,163,8,2
UCVgHg7so2Z7cPeLdJsUQCmw,0,8,1
UCOygdS93-KvulXmwm5_TMrg,2393,11,13
UCmZ6__EYeAURXD8Cu2njpMg,9565,202,93
UC4VkaQCnUP_XR3lsDLZBaeg,14,8,3
UCNm6EbypR920NINNnfckEAg,598,81,19
UCVPWRSuTt0-mgYBgStDZzIQ,67,8,5
UCfSk0k14SXJp1fFXGEX8khw,10,3,1
UCTZZajIgHfeEiSrnjPANALw,0,0,0
UCbZ8gHJDdd50fdR-g04cUZQ,18609,60,53
UCTgPti2BuFUDhPWVYvrlJQA,150,2,1
UClXBlS_Qtp6DeVEfZskbzqw,0,0,1
UCP6pSPPzXlFhzA5zJrQTQQg,9,0,1
UCMbkqhVJoLN6g7H32AqP6Dg,23,0,2
UCHjmTk7gzJ5znjCyf6Uj66A,89,0,2
UCGS3I_oVHBG50Z11Vngq3qw,36,0,1
UCxllwvh5nXmLBRRFoqNNDoQ,24,1,2
UCl3DbwNR0ILr8YMJdXMhwdQ,2633,66,1
UC2A34IvEgGtTSPWpu9G3L2Q,4055,61,12
UCX977OsqueV0TyudxqMdhhw,89,8,5
UC_rTfHbNXAyDsJssbrYCSmA,43,2,5
UCPfve4RUbb4jklcRDvlG7tg,655,2,3
UCtXZwm3Wac_8Gjn6utLaqIA,9,0,1
UCZCTcOaAauVvqpUm95Ch7ag,188,2,9
UCyshXlkz5VBqheBtR89VOMA,2533,15,1
UCSLdaxK9cF2j9Rzim8B6sSg,346,5,7
UCcIW2wvJPcU5mcoIIDQn6YA,2970,8,2
UCtlhO0HZWukx1szA1rb0bOA,21,3,1
UCk0j5b10qZMYCnVRIEZpArQ,3,2,1
UCVe4WsJJasJiTz6Yrbtg-fQ,427,5,3
UCkidj6WteJv2BvV5tiu9DRg,1628,2,1
UCg_caR_Oelw9TVrwhHlkC_g,152,25,2
UCrBeoJat8IUSj6ksVaZdO1g,95,3,3
UC5d29Za7rJfFKp0bbJksSRQ,161,2,5
UC0pwImzdNrwFS2mMRHKjScg,223,10,7
UC30f8QKN8jc5Nc5YoSKtLXg,217,1,2
UCs-C8OLrYxs9JN23imXkXzA,443,2,1
UCCPFjkduU1OLgbP6nUE60uw,16,0,8
UCBpFOMGRsBwjkiTK2DqXXYw,58,0,2
UC6T49MjazuofOoJvjfnHF3A,296,3,1
UCsGkHg1Y7ERMDB0AwsPjxLw,522,32,6
UCIdHHYhtIJqtz2MxKTXF88A,926,5,2
UCP9i7dAzfrj9cPwfBN5AqYQ,0,0,1
UCM0TcY7x80u7us4bHnsyTvA,118,0,7
UC006nzvsaBFEguqBHIHKTfw,222,7,9
UCBru6pRr_dUGPG_m0UBA4gg,67,4,1
UCaiGXQt40RfAV-Y0ENjX95A,2130,934,2
UCm7eLvf3kMNhrLPy7Wr3eUA,3,0,2
UCOemsdy4BgEc2Qu67-8ym6Q,173,0,2
UCtWcgoIo1KJS2OLxR4ajwUQ,44,3,1
UCWCkh1zF5_5J9_kvdq4OD_w,1,2,1
UCevFITNCJpP-qKmIm3I70gw,253,2,1
UCuwHyM3n40GdWzhEDygjLvA,2498,7,4
UC3p8rMmezc77yUtG2oDm2yQ,87,6,2
UCLxn-3R_a5Ph5sQJe2VvD4A,204,12,3
UCJlhOmJ2_SQiWxgxClZ0OhQ,416,0,2
UCgqXy9xjQKaKh47vLd2jUOA,784,9,1
UCq0VQCxu1gfarhaWXk9RTYw,1500,31,3
UCoERGoaxMKE3rIS2Ptu7cCg,8,1,4
UC8i_XabtUFtp0deJJqjJrpQ,710,4,7
UCarBUtyX5yy6wUS2IGQwEaA,0,1,2
UCFq8OwUcHdD8oJYahuRIFJg,1,1,4
UCdNT5CZxgl8qdlhH_D1QRMQ,155,0,5
UC2Ia-k1JJzzCgwUnuRmpwNA,4216,70,5
UCC_aOV82WRDnPRLuVSYHq1g,1060,3,2
UCw5Z1EAB9LMiHsYAGwxF5lw,24861,191,8
UCSd19PeSC2lg_HkQKO3u_ag,619,5,4
UCqh30olznn3IgpLOr7MZYfw,31,6,3
UCNoFza3py2NE4DKfsP_PxaQ,992,3,1
UCCfqM_J4JzJtIEB9y6S7H7A,124,0,14
UC17GRXNZJ0fOugg8X1gec3w,16,0,1
UCbMUxEYBTdNQOstbQz9OeXQ,1343,23,5
UCFx5To9VndnNweMsoQD5Oqw,95,3,3
UCjqT9PW8PF6EgYx6raBP89w,2473,6,2
UC9x_2KCIzETKDEo4kAyYZGg,607,3,12
UC0hswVicZTAPtIro04COBCw,13,4,1
UCvqPlHMft0RHSV5FY4ANNEA,0,0,0
UCoYJ0A2d3twpVfnaCasbVSw,66,28,1
UCtDr-VfKDajv7toOVtVNa5Q,20375,104,5
UC7hAX-2xkYEa4ef2zVaf3hA,0,163,0
UCVn5cVwTonQvc9hGrpng-Kw,0,0,0
UCMMFhWeoHRo5wRRdIVt0kzg,183,19,6
UCwKPOTRv-wbqJObfD0mLavw,54,2,2
UCB-FlmgBfaSkt29asBqh2BA,779,5,5
UCJK7rlzeBDdJ5WTPsMR0CbA,23,4,5
UCe6Tqjo6eKVvu9E5mWkKZsw,49,0,3
UCBV-H-iyniyrTzubSQtNGYA,7,0,1
UCTyb7-dd7_cAUPdJeccH8PA,12,2,1
UCm6iok3L30yLrcYMm524eXg,321,5,6
UC-tHtR6kMOTO13WDEuIXpVA,9167,8,1
UCvbC_tJ44ZcJlYysBV8E2Kg,5,2,1
UCORc2NEiOa1M_jWEGITc3SQ,225,23,2
UCI1ZoLMgezFSBzH_R-3X-tA,287,4,3
UCUKrvNU2q8IL-upUC73xBLA,37,8,16
UCXRKXKpISD66qTDkCd3TRCQ,2527,3,8
UCPv6WZ7qKANfBLk6fmjYHKg,10,0,1
UCJ-PmAk_jbLJWFHfCX8sPMQ,14368,4,2
UCpUU0kqy2fRD3mYEZvsgcgw,788,6,5
UCb9T2Uop08oCEzRlBmrf7sA,115,5,5
UCJ-GpciC-1ZDMfJVs13jKFw,48,0,1
UCDyqRZHqA3q4qMhp7XQ2T8A,0,0,1
UCEziStsmB76T9GaKUAXgnaQ,7,2,2
UCH3CEn1stH3RqGHV9L4tsLg,402,3,1
UCwO4pFYz9LF4ygUb5xMHq-w,42,5,3
UCVS-stIoh2E9zKulawA3iNw,364,5,4
UC6Hce2w6jHpl-36E9ZzntYw,9803,70,1
UCUdYjUh_WBV6zH03zFfALtg,0,0,0
UCyEpwbCVvsigN39WoO6K7kw,3,1,1
UCM2595lZVeJi7YTan0bjxeA,493,7,5
UCMaZTdYdYA0DJqp3FWOOo1A,8019,124,21
UCnYQ6dj1Y8uQPNgNrZ4bd8A,0,31,0
UClJ7Db--oTIDOL48esy7u6w,1,7,1
UCEeb6aKaP7iR2aZpIzczQ2w,29573,51,12
UCi-PlfePeE6AQUY8AP_vtGQ,151,18,5
UC0grJMaaYlow29V2i6loMPg,134089,770,54
UCcudd14QWj0oM_A7TJ8fFsg,0,104,0
UC7rwUWz6eimBVPbSV6CgTgQ,172,5,6
UCCPHY68Ztu7wGnpHjpVFd9A,12725,31,6
UCkFi35mnj689WOHwSOlfIng,2970,3400,5
UCXa-_hyz9sSUYGvZ0IlT9DA,778,8,5
UCU20vnDOw1i6DkUEAgr2SGQ,4346,84,7
UCP2sI5MKVUl-5tr7Z3I3raw,1435,0,2
UCi6lNRFPsHMCWbjyoKP9jaA,143,11,12
UCeqwOg0UEdKv3yYLlKy6DQw,254,6,15
UCLhbmIbbXGAgyuC_sOyrl-g,175,1,4
UC1Fsm38OIB83UJfD5L9597Q,7,2,2
UCp-4Q3vYXN2qcw-LvlCa0UA,206,5,11
UC9fSQUKEQuVXaCpni8XKpPw,53,0,3
UCmj7nNWFDIL0wziqBisjfhw,0,0,0
UCCMWNiQJQ9OJIZL1XBqzohQ,27,5,7
UCkIVkRiCKV5QyQR0wId2s6A,193,9,1
UCLGPTFy3cM10CZKuU7tlwWw,25463,45,8
UCnL56N8NCS35p5ARnC82mOg,65,2,5
UCfAmLw4JOd50FhYtl090hLg,1706,5,5
UC8tl8i_fdkL-yJcOB5M5V0A,192,13,4
UCvVc2AV2pkc1P4ojifh9ipw,1154,9,1
UC2utXgRZCly34N_aiipO8xg,846,22,6
UCK7aRTxtkQI9TWwHF1TRM-w,177,23,10
